replay_buffer/size,trainer/QF1 Loss,trainer/min QF1 Loss,trainer/QF2 Loss,trainer/min QF2 Loss,trainer/Std QF1 values,trainer/Std QF2 values,trainer/QF1 in-distribution values Mean,trainer/QF1 in-distribution values Std,trainer/QF1 in-distribution values Max,trainer/QF1 in-distribution values Min,trainer/QF2 in-distribution values Mean,trainer/QF2 in-distribution values Std,trainer/QF2 in-distribution values Max,trainer/QF2 in-distribution values Min,trainer/QF1 random values Mean,trainer/QF1 random values Std,trainer/QF1 random values Max,trainer/QF1 random values Min,trainer/QF2 random values Mean,trainer/QF2 random values Std,trainer/QF2 random values Max,trainer/QF2 random values Min,trainer/QF1 next_actions values Mean,trainer/QF1 next_actions values Std,trainer/QF1 next_actions values Max,trainer/QF1 next_actions values Min,trainer/QF2 next_actions values Mean,trainer/QF2 next_actions values Std,trainer/QF2 next_actions values Max,trainer/QF2 next_actions values Min,trainer/actions Mean,trainer/actions Std,trainer/actions Max,trainer/actions Min,trainer/rewards Mean,trainer/rewards Std,trainer/rewards Max,trainer/rewards Min,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/training (s),time/epoch (s),time/total (s),Epoch
401598,33.793987,27.384632,33.831554,27.384953,0.00030017708,0.00020717032,0.0013572616,0.001003736,0.004129097,-0.00082290877,-0.0064372546,0.0017992611,-0.0028025282,-0.012027472,0.0013639692,0.0010004691,0.004269068,-0.000817873,-0.00643403,0.001799364,-0.0029054324,-0.012079345,0.0013576519,0.0010007115,0.0043805144,-0.00082063576,-0.006431341,0.0017963799,-0.0028106833,-0.012037176,0.17487271,0.63908863,0.9996708,-0.9994324,2.30196,1.0626599,5.5354147,-0.856367,1,1,-2.0170183,0.0013650875,0.00093173503,0.0038148863,-0.0003452648,-0.0064932755,0.0018080146,-0.0031786526,-0.011976268,2.2993376,1.0626898,5.5332646,-0.856367,-2.023458,0.3772651,-1.0693045,-2.7500541,-0.0004531634,0.0005709338,0.0008129402,-0.0023717117,3.4995825e-05,0.0011471836,0.002060159,-0.0025781498,0.9998999834060669,-0.0,0,0,9975,74,134.7972972972973,23.701396771321605,263,101,0.9642840338832144,0.13396709461845424,2.8350507204653983,0.6479315714383315,129.9828815943928,35.65062230864287,375.9325719235349,92.70689707215303,-0.00039011985,0.00047035588,0.00040298712,-0.0009833479,74,129.9828815943928,6.287978656124324,0.018357845954596996,129.0450000250712,135.35133652715012,141.9547820147127,0
401598,26.182323,18.15805,26.133827,18.410553,1.9938679,1.9581888,14.52829,14.693634,79.026855,-13.758934,14.518288,14.6224985,78.59181,-14.141242,12.808536,14.603199,76.94743,-14.023056,12.850622,14.532922,77.17053,-14.641528,14.322131,14.572095,79.109344,-13.882035,14.351812,14.519431,78.60182,-14.035292,0.14945121,0.6527484,0.9987914,-0.99975586,2.4368215,0.9953381,5.476057,-0.17608294,5001,5001,-15.708062,16.175144,14.632423,77.39634,-12.1530485,16.108633,14.534368,76.44075,-12.670128,15.992575,14.070125,76.63558,-11.568135,-1.2970564,1.2895764,4.4721313,-4.4407177,0.1664719,0.50854045,1.2790387,-1.4478605,-0.16849704,0.31506127,0.47440964,-1.1285567,0.6106870174407959,-2.1187615394592285,0,0,19957,106,311.9375,1.4347800354061246,315,309,1.3958878531296566,0.2475686794767542,2.7110496770994765,0.9959870489804313,435.42976718563233,1.8084770468787135,438.842949314899,431.8987036154643,0.1342591,0.29000896,0.6032248,-0.8314004,32,435.42976718563233,6.279074377845973,0.02126423828303814,129.32118637301028,135.6215249891393,277.58107548812404,1
401598,26.834908,17.206177,27.22903,17.271332,2.3554697,2.3572674,28.281393,18.553984,91.3853,-20.798145,28.375202,18.580336,93.86026,-21.104204,25.460033,18.294868,90.20317,-22.634089,25.524685,18.268108,92.03808,-22.507378,27.872116,18.508257,88.36015,-20.751892,27.99949,18.514902,91.51787,-20.827808,0.16872866,0.6561176,0.99999917,-0.9991483,2.3899784,1.0135962,5.085088,-0.21216385,10001,10001,-28.76423,29.492954,18.603458,92.02547,-17.591812,29.590008,18.595615,92.6444,-17.102036,28.983047,18.804228,90.26819,-17.1925,-0.9483124,1.6106308,5.775215,-5.809572,0.18068562,0.71679276,2.1309867,-2.2748444,-0.24428563,0.38179216,0.9611535,-1.5455052,0.374017596244812,-3.8825912475585938,0,0,29728,128,444.1363636363636,1.6867250286617703,447,441,1.6276930095560893,0.6993790711352628,3.4437420379076484,0.9955198411650851,722.9176543805704,1.959602641228554,726.6095709164221,718.6855828580041,0.10742538,0.36203626,0.79288846,-0.9372099,22,722.9176543805704,6.243656477890909,0.017401715274900198,130.71096818940714,136.97202638257295,414.55753652425483,2
401598,22.618633,15.27771,21.809425,15.400452,2.7338722,2.7499447,84.1436,26.514421,151.20065,0.041625023,83.742165,26.36582,151.91702,0.013368607,79.18959,25.290129,144.12119,0.13482976,78.72398,25.102535,145.0296,-3.0141652,83.499016,26.517525,151.20827,-0.28912377,83.09493,26.36926,151.74371,-0.5911994,0.109780036,0.6701176,0.9999999,-0.9998138,2.474692,0.98606616,5.664509,-0.176913,15001,15001,-80.88855,83.38082,26.77147,150.10298,-0.10892278,82.90621,26.656939,150.75145,0.07517071,82.69026,26.45589,150.54654,3.6797018,2.5227404,2.6822646,8.942268,-6.271263,0.5118711,1.4161603,3.2502604,-3.9978049,-0.65252775,0.4234963,0.3427108,-2.0121138,0.2737866938114166,-0.618215799331665,0,0,39699,172,226.61363636363637,16.775544848340328,267,208,3.0503090828485084,0.9518532213028967,4.97827025169727,1.007747642774379,691.241633297329,62.256050357896406,844.9155493610967,636.1779990092228,0.28403944,0.67924553,0.9986442,-0.9993318,44,691.241633297329,6.059144688770175,0.01976560615003109,131.30936708394438,137.3882773788646,551.9503744984977,3
401598,28.008503,16.822449,29.69256,16.564087,3.09117,3.1554253,124.350266,39.19973,219.01709,-0.97825456,124.81924,39.01847,220.41919,-2.3776731,118.75926,38.05277,215.23813,-4.303521,119.07853,37.815216,217.70346,-4.0505123,123.58413,39.196957,219.06546,-0.940541,124.004395,38.946392,220.47995,-2.6892471,0.14557539,0.6488275,0.9999144,-0.99962413,2.4594934,1.1055998,5.3653736,-0.08745448,20001,20001,-121.05521,123.246,39.21049,216.00648,0.79468393,123.65816,39.11902,217.94019,-0.5813797,122.844086,39.379406,220.6585,-0.044915438,2.8092246,2.7672315,11.266787,-4.9730716,0.63230187,1.3704101,3.4592354,-3.492032,-0.73093885,0.44802025,0.14600617,-2.1077256,0.2290119081735611,-0.28118637204170227,0,0,49602,205,300.09090909090907,49.045040299315,383,212,3.1402404133430095,0.8888990710313124,5.5429240901664265,1.0049312085805497,942.3576004041159,167.88155945211778,1221.8344080814584,640.5832737477314,0.29213834,0.6858291,0.99898934,-0.9996875,33,942.3576004041159,6.063814272172749,0.02014919836074114,130.77069282112643,136.85465629165992,688.8094730353914,4
401598,37.799618,16.199951,36.859253,16.717651,3.6232116,3.6478882,158.0214,45.303276,235.88498,12.473751,158.19522,44.99758,236.34526,14.255703,151.37663,43.885117,235.10072,5.6499453,151.53973,43.72647,235.89828,5.25103,157.16565,45.14639,234.50903,12.316002,157.33714,44.864376,236.05127,13.85033,0.19064213,0.6352982,0.9998455,-0.99932414,2.4635248,1.0615366,5.6472445,-0.02150219,25001,25001,-153.70511,156.41747,45.396347,233.77397,10.82873,156.4679,45.213806,235.74869,12.519236,157.56674,45.38494,235.46307,15.487615,3.5988774,2.7347445,9.268387,-4.5659537,0.7610199,1.4976921,3.1328063,-3.5689726,-0.7776985,0.4812603,0.2032069,-2.163704,0.23764459788799286,0.8606178164482117,0,0,59392,234,337.58620689655174,57.58383228636993,410,219,3.18219359475571,0.846506100279702,5.326851665312128,1.0054447165800362,1074.2646652640829,194.90363583173945,1275.1278804247095,659.6596118698578,0.23591965,0.6781737,0.9986383,-0.99969894,29,1074.2646652640829,6.0519244922325015,0.02097263839095831,130.70521438494325,136.7781115155667,825.5919988448732,5
401598,48.25601,17.25232,39.45534,17.342407,3.9628716,3.9731302,173.31213,55.084183,254.78177,-19.706799,174.36896,55.216564,251.20639,-15.405825,166.20193,54.264122,246.00162,-29.473593,167.2521,54.548996,246.6731,-21.01884,172.5275,55.074787,253.63458,-20.258148,173.64046,55.143887,251.21658,-14.760771,0.18879546,0.6588733,0.9996899,-0.999523,2.3821404,1.0535887,5.381112,-0.38893497,30001,30001,-170.03514,171.91348,55.38692,252.63771,-15.443058,172.92075,55.60086,250.25099,-12.842434,173.48123,55.21421,255.05873,-14.179569,2.6848223,2.7405357,14.803515,-4.555,0.58175325,1.3884118,3.2319412,-4.3702345,-0.7976992,0.45815086,0.109927595,-2.1341388,0.24318572878837585,-0.44562336802482605,0,0,69195,282,204.22916666666666,8.101541991429093,216,188,3.087891613279184,1.0424112224707571,5.63638953382352,1.0061546868911166,630.6375309369967,26.20901988687602,687.5373951476705,568.6781126035228,0.27435336,0.6981403,0.999574,-0.9995626,48,630.6375309369967,6.055194525979459,0.0196609771810472,130.85415693325922,136.92901243641973,962.5254124961793,6
401598,31.186348,16.555176,31.40136,16.446533,3.807601,3.8591938,191.41582,55.83442,274.0219,0.8963165,190.82272,55.70046,272.34973,1.5111008,184.54814,55.356617,271.93982,0.88758373,183.98479,55.16425,269.79395,1.4123077,190.42993,55.6403,274.08206,1.4792557,189.70337,55.37661,272.38885,2.5387688,0.13364644,0.66243535,1.0,-0.99953043,2.421113,1.075242,5.457074,0.10722649,35001,35001,-186.88342,189.8873,56.041004,272.3815,1.6213052,189.50725,55.822292,270.9088,2.8564098,190.43398,56.3684,270.30112,2.2033224,3.1326413,2.969344,15.235428,-3.8038664,0.5210726,1.5110714,4.027929,-3.5261505,-0.8157968,0.48073772,0.46541187,-2.3183024,0.24146130681037903,0.18849045038223267,0,0,78995,304,445.45454545454544,114.1728065349456,733,219,3.189300561524547,0.786560095470253,5.689381817981311,1.007951270270551,1420.6884319518438,379.4525133245003,2386.303884953386,655.510574586692,0.25594315,0.6723247,0.9988965,-0.9994501,22,1420.6884319518438,6.0437186560593545,0.01677955500781536,130.8291487810202,136.88964699208736,1099.419554978609,7
401598,107.4997,18.741333,108.46186,18.757385,3.9940147,4.121791,201.8983,59.649155,287.17596,10.793765,201.14342,59.82172,285.47028,8.699011,194.7395,59.622185,282.32843,1.1910286,193.80408,59.588562,283.20026,-1.6601295,200.76566,59.546837,287.54123,10.313705,200.02097,59.741528,285.7974,8.452847,0.13068329,0.66359013,0.99999213,-0.9992998,2.3105106,1.0517198,5.303136,0.12970681,40001,40001,-197.26358,199.96399,59.698624,287.14044,11.931037,199.2427,59.77326,285.30515,8.138347,198.23737,60.92536,284.8266,1.9656837,3.097842,2.8025186,9.369915,-4.6565537,0.7246456,1.4396281,3.8000855,-3.4068055,-0.78071815,0.4801028,0.33678284,-2.1971202,0.2351456880569458,0.14163139462471008,0,0,88978,331,369.74074074074076,57.98568954529984,480,279,3.2068971273671747,0.8758745438073223,5.408954956201102,1.0069991124002224,1185.7205193520929,191.38165325889636,1548.3113413581116,939.5910772227533,0.29148522,0.673696,0.9998782,-0.9988855,27,1185.7205193520929,6.0494648902677,0.01802655588835478,130.71797443600371,136.78546588215977,1236.2094406047836,8
401598,52.75076,19.714966,56.722397,20.46521,3.6916823,3.6966105,205.41426,66.805,298.57153,-9.177409,205.358,66.33575,297.00464,-1.2305584,198.89584,66.92866,296.02563,-11.677145,198.77261,66.740715,293.38528,-6.2987175,204.45114,66.60808,297.2483,-5.9210234,204.28355,66.1788,295.36057,-1.9429932,0.17894082,0.6356504,0.9997558,-0.99927217,2.3708918,1.135115,5.2650504,-0.13365342,45001,45001,-201.1865,203.52846,67.56269,296.36697,-7.6356397,203.30223,67.351746,294.89398,-1.5696284,202.4466,68.54187,297.2328,-9.156581,3.2113957,2.9221728,10.42967,-3.6452525,0.8182066,1.3889285,4.00308,-3.507289,-0.8022256,0.47472817,0.14282842,-2.2769709,0.2331044226884842,0.3078587055206299,0,0,98673,357,372.88461538461536,63.286483502268005,486,242,3.1603288618688636,0.8796354631507517,5.459239916165315,1.0071296362869586,1178.4380121468707,210.00928563151672,1555.0547725470174,741.8484961834115,0.30837134,0.6702021,0.999784,-0.9990332,26,1178.4380121468707,6.058333887252957,0.018123016227036715,130.76536073582247,136.84181763930246,1373.0557263186201,9
