replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/MMD Loss Mean,trainer/MMD Loss Std,trainer/MMD Loss Max,trainer/MMD Loss Min,trainer/Action Divergence Mean,trainer/Action Divergence Std,trainer/Action Divergence Max,trainer/Action Divergence Min,trainer/Raw Action Divergence Mean,trainer/Raw Action Divergence Std,trainer/Raw Action Divergence Max,trainer/Raw Action Divergence Min,trainer/Alpha,exploration/num steps total,exploration/num paths total,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
999000,25.495583,25.48457,0,0,0.32970408,0.0020608827,0.0047567436,0.012512977,-0.00814578,0.0032205556,0.0032270811,0.01083771,-0.005155825,4.8842893,1.2882055,7.010695,-1.9096093,0.3797041,0.08901635,0.6461309,0.16832443,3.5586624,1.5978285,9.808212,0.38666958,7.6255445,4.273242,30.277039,0.590683,1.0010005235671997,0,0,10000,10,1000.0,0.0,1000,1000,-0.31024003163212677,0.7142077565157069,2.5220842353171733,-3.41098758135813,-310.2400316321267,93.56133471777,-162.0232027719081,-440.6954666565584,0.06996997,0.72207224,0.99979085,-0.9994848,10,-310.2400316321267,16.774344785007997,0.013304177002282813,0.11866540199844167,149.4542841109942,166.36059847500292,181.50002951198258,0
replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/MMD Loss Mean,trainer/MMD Loss Std,trainer/MMD Loss Max,trainer/MMD Loss Min,trainer/Action Divergence Mean,trainer/Action Divergence Std,trainer/Action Divergence Max,trainer/Action Divergence Min,trainer/Raw Action Divergence Mean,trainer/Raw Action Divergence Std,trainer/Raw Action Divergence Max,trainer/Raw Action Divergence Min,trainer/Alpha,exploration/num steps total,exploration/num paths total,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
999000,23.791058,23.84114,0,0,0.33593875,0.0054141143,0.004526111,0.0181457,-0.0026038778,-5.586614e-05,0.0019700034,0.004088222,-0.0058589154,4.76973,1.0443013,7.3442316,-0.48685634,0.38593876,0.09861176,0.6490323,0.1331072,3.5946693,1.6564996,9.405679,0.20969898,7.920907,4.436048,24.20961,0.25161967,1.0010005235671997,0,0,10000,10,1000.0,0.0,1000,1000,-0.36963303409789067,0.6522041566517187,1.9381865349673717,-3.0952701673105474,-369.6330340978906,64.79878103261335,-246.754327584637,-463.2239784670432,-0.081433475,0.7185392,0.9997684,-0.9998183,10,-369.6330340978906,14.099367893999442,0.015050679998239502,0.07335551599680912,124.67576433000795,138.86353842000244,151.86841025300964,0
replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/MMD Loss Mean,trainer/MMD Loss Std,trainer/MMD Loss Max,trainer/MMD Loss Min,trainer/Action Divergence Mean,trainer/Action Divergence Std,trainer/Action Divergence Max,trainer/Action Divergence Min,trainer/Raw Action Divergence Mean,trainer/Raw Action Divergence Std,trainer/Raw Action Divergence Max,trainer/Raw Action Divergence Min,trainer/Alpha,exploration/num steps total,exploration/num paths total,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
999000,24.183311,24.039362,0,0,0.3401537,-0.0075138584,0.0036264192,-0.0009082946,-0.020118482,0.007740061,0.0038542238,0.020684749,-0.00036205794,4.726959,1.3297979,7.723053,-1.1947565,0.3901537,0.095515676,0.68166417,0.1600328,3.6638389,1.735967,9.4805975,0.14041986,7.9266224,4.62049,28.75102,0.19669226,1.0010005235671997,0,0,10000,10,1000.0,0.0,1000,1000,-0.5844774065438326,0.6388140379625523,1.7111303026051252,-2.8677424815517583,-584.4774065438324,109.00272857465164,-365.45338071866524,-732.1268309194933,-0.42179036,0.5848612,0.9990266,-0.999878,10,-584.4774065438324,13.959202035999624,0.01443606500106398,0.09032021899474785,0.033183765001012944,14.097142084996449,26.68603838099807,0
999000,23.842506,23.689407,0,0,0.43480712,0.013317756,0.004668227,0.026266785,0.004421588,0.029225841,0.00565932,0.05187459,0.015892182,4.7922907,1.0017798,6.881931,0.6099244,0.4843725,0.122628674,0.889799,0.19084626,4.596363,2.2109754,12.533028,0.17915699,10.281458,6.0471663,39.510643,0.6818028,1.0020009279251099,0,0,20000,20,1000.0,0.0,1000,1000,-0.5174057457010829,0.6434508948405646,2.0779003262113016,-3.104694489417677,-517.4057457010831,91.5866079206599,-285.5424731840862,-616.9660004024018,-0.39613742,0.60735744,0.99942327,-0.9996429,10,-517.4057457010831,13.927657933003502,0.013557521000620909,0.0552817919960944,0.031135653000092134,14.02763289900031,40.71807121898746,1
999000,24.098684,23.948393,0,0,0.48377848,0.03500185,0.0076213665,0.062236104,0.017555086,0.050894544,0.010044859,0.080745846,0.02943393,4.7884855,1.2273095,7.374104,-0.70569265,0.53281236,0.13887599,0.8684947,0.18624693,4.748506,2.3140647,14.246487,0.46925724,11.550036,6.8455415,44.3801,0.5397339,1.0030052661895752,0,0,30000,30,1000.0,0.0,1000,1000,-0.3775796872005324,0.6128519228942082,2.315366745127026,-2.7549298165648586,-377.5796872005324,61.270353748790185,-329.40626458038327,-533.3751650249029,-0.35861444,0.6361121,0.99901074,-0.9998961,10,-377.5796872005324,14.02490071801003,0.01342789499904029,0.06693784400704317,0.030387384991627187,14.135653842007741,54.857883313976345,2
999000,22.871204,22.719767,0,0,0.5034262,0.05631257,0.010980506,0.100010335,0.030284138,0.07283591,0.013552391,0.115249135,0.04010991,4.624255,1.4176105,7.390638,-0.95745116,0.5519178,0.15561306,0.99537563,0.22553134,4.792206,2.2694726,16.119146,0.22443752,12.417032,7.7492247,57.5811,0.40983397,1.0040141344070435,0,0,40000,40,1000.0,0.0,1000,1000,-0.4047266112233615,0.696386545436195,2.3618113674720163,-2.921725746455455,-404.72661122336183,89.76254730308051,-285.15104039407106,-575.0347338556131,-0.3121233,0.6643557,0.99934626,-0.9996854,10,-404.72661122336183,13.952902069009724,0.014244933990994468,0.05712944999686442,0.03102090700122062,14.055297359998804,68.91749124394846,3
999000,24.248821,24.081873,0,0,0.52290225,0.07960348,0.015147883,0.12555225,0.048856694,0.09716705,0.017972497,0.1514643,0.059013706,4.8364735,1.274373,7.2034717,-0.69646585,0.5708116,0.17000414,1.0302734,0.21396983,4.887409,2.33864,13.355205,0.48598382,13.330173,8.755549,60.026093,0.84534883,1.0050277709960938,0,0,50000,50,1000.0,0.0,1000,1000,-0.41034165926411076,0.7158458364142437,2.5327170259369294,-3.3036067553409585,-410.3416592641109,64.08534868308712,-322.0613710211893,-511.7134217646598,-0.26384655,0.6858067,0.9991791,-0.99985576,10,-410.3416592641109,13.861690575999091,0.014235529000870883,0.057934026001021266,0.030998542002635077,13.964858673003619,82.88702367397491,4
999000,23.390167,23.215233,0,0,0.55241805,0.10411662,0.017259128,0.15642099,0.06308264,0.12311969,0.021178013,0.17763908,0.078406,4.786548,1.211677,7.0908365,-0.99060124,0.59965456,0.16877595,1.0357212,0.25153106,4.9573755,2.2444487,12.289559,0.16510062,14.123018,8.774447,51.290833,0.91311884,1.0060465335845947,0,0,60000,60,1000.0,0.0,1000,1000,-0.413268978027988,0.7396465359733717,2.115547368680357,-3.186897251540053,-413.26897802798806,72.38093867005045,-263.74033939404967,-508.8047892927541,-0.2288626,0.6994918,0.99968797,-0.9996732,10,-413.26897802798806,14.055952420007088,0.01448073000938166,0.06738238700199872,0.031029338992084377,14.168844876010553,97.06057871298981,5
