replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/MMD Loss Mean,trainer/MMD Loss Std,trainer/MMD Loss Max,trainer/MMD Loss Min,trainer/Action Divergence Mean,trainer/Action Divergence Std,trainer/Action Divergence Max,trainer/Action Divergence Min,trainer/Raw Action Divergence Mean,trainer/Raw Action Divergence Std,trainer/Raw Action Divergence Max,trainer/Raw Action Divergence Min,trainer/Alpha,exploration/num steps total,exploration/num paths total,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
999000,16.598675,16.771538,0,0,-113.03785,462.66736,46.55804,500.461,-82.024734,462.9832,46.760372,499.087,-80.66661,462.3047,46.57508,500.92706,-79.67966,0.06583497,0.047964513,0.46481162,0.01841082,0.035767168,0.08692442,0.9862045,0.000128566,0.1356596,0.39115396,4.6145267,0.00612988,22026.4668,0,0,410000,410,1000,0,1000,1000,4.935452581,1.068450505,7.722460039,-1.207996417,4935.452581,96.52517619,5122.338858,4780.024365,-0.37770614,0.69640553,0.9975615,-0.99997824,10,4935.452581,17.49707272,0.021664066,0.08441019,174.804003,192.4071499,6888.202675,40
999000,17.393236,17.30332,0,0,-58.900463,464.4596,23.039162,499.81284,350.73856,463.788,23.335962,498.65506,352.31464,464.78998,23.582314,504.33347,347.0195,0.06835885,0.04966848,0.4283225,0.015928706,0.040675096,0.14055812,1.464672,9.39E-05,0.1451126,0.34723294,3.9472063,0.004340876,22026.4668,0,0,420000,420,1000,0,1000,1000,4.805188498,1.566498122,7.415561518,-1.245384927,4805.188498,890.0540001,5248.048816,2148.663274,-0.3534581,0.6859751,0.99928194,-0.9997766,10,4805.188498,17.31292494,0.018706934,0.07783255,172.4234615,189.8329259,7078.0399,41
999000,13.763337,11.5366745,0,0,-66.17894,458.01797,65.18899,504.85867,-90.1044,457.64194,64.7133,504.75632,-85.69053,457.56165,64.4651,505.09528,-84.70914,0.0677426,0.04608102,0.54940414,0.008886105,0.036035083,0.12237263,1.7926133,4.04E-05,0.13864043,0.42659497,6.9171295,0.001297553,22026.4668,0,0,430000,430,1000,0,1000,1000,5.045958743,1.036481815,7.572467674,-1.23249229,5045.958743,123.1904047,5199.779187,4814.46825,-0.3836405,0.705285,0.9987245,-0.9998882,10,5045.958743,14.72652111,0.014181468,0.071974492,144.6469386,159.4596157,7237.504033,42
999000,35.53544,37.49785,0,0,-128.17815,457.6311,58.74429,502.09897,-85.33399,457.7566,58.385212,500.56467,-81.5126,457.99536,58.177246,500.41367,-82.19903,0.06491524,0.049873218,0.39550787,0.01748425,0.045787856,0.17750892,1.943571,0.000105001,0.13730045,0.3602207,3.536305,0.003929338,22026.4668,0,0,440000,440,1000,0,1000,1000,5.004902699,1.087060739,7.684286708,-1.184482196,5004.902699,118.3542646,5170.83846,4778.137443,-0.37788922,0.701753,0.9982872,-0.9998994,10,5004.902699,14.87172081,0.013779104,0.075563517,143.6675922,158.6286556,7396.136877,43
999000,16.607353,18.50601,0,0,-112.68696,448.4208,85.53091,498.61987,-82.1175,449.18973,85.87611,502.48056,-85.98981,449.23486,85.927635,500.35403,-83.932915,0.06521069,0.043630816,0.40426376,0.01274867,0.04493995,0.13014264,1.7074339,0.000107927,0.12790814,0.27639458,3.4735153,0.003244888,22026.4668,0,0,450000,450,1000,0,1000,1000,5.01883392,1.026894333,7.601216185,-1.245166143,5018.83392,128.7375302,5236.675837,4725.511836,-0.37769118,0.69584227,0.99891627,-0.99968916,10,5018.83392,14.96072899,0.019143223,0.077597914,143.9402352,158.9977053,7555.139884,44
999000,42.487038,44.834976,0,0,-7.6857433,452.36755,79.57494,498.88724,-87.72878,452.2578,79.630264,502.23,-84.175995,452.95325,79.96476,504.9532,-86.94137,0.07014275,0.04394692,0.3027864,0.01040044,0.038364492,0.0858414,0.9005906,0.000163986,0.14120305,0.23797655,1.995759,0.002082094,22026.4668,0,0,460000,460,1000,0,1000,1000,4.995532228,1.042984229,7.406169547,-1.099714094,4995.532228,87.22751813,5107.605394,4814.402318,-0.38317555,0.6959625,0.9986007,-0.99987316,10,4995.532228,14.79778126,0.018539956,0.095546108,149.865614,164.7774813,7719.921659,45
999000,12.676794,13.858999,0,0,-24.351677,454.94818,79.10865,504.50287,-87.15997,455.43124,79.17512,505.45996,-85.82734,454.8812,79.04426,503.6684,-81.99801,0.069517955,0.04246532,0.39225632,0.019657152,0.039379314,0.09725156,1.0081605,0.000121652,0.13644326,0.25878978,3.364521,0.005887819,22026.4668,0,0,470000,470,1000,0,1000,1000,5.012544591,1.056765767,7.825007126,-1.345361102,5012.544591,108.3949587,5188.610946,4849.788893,-0.37972414,0.6976866,0.99896574,-0.99992543,10,5012.544591,16.83367135,0.017724419,0.080429889,166.5811364,183.5129621,7903.439405,46
999000,16.892117,14.058304,0,0,-121.123566,456.07007,71.15098,498.58975,-83.42993,455.71796,70.96295,501.26834,-81.71886,456.6028,71.29886,505.00604,-87.45493,0.065162726,0.04060906,0.37489992,0.014428643,0.030911751,0.06681716,0.77531815,0.000107555,0.121448696,0.2358397,3.0506632,0.003154081,22026.4668,0,0,480000,480,1000,0,1000,1000,5.102243684,1.093677257,7.751836697,-1.282975587,5102.243684,153.6892172,5300.404912,4803.789702,-0.37546182,0.7024619,0.99972063,-0.99995196,10,5102.243684,16.92361322,0.01799262,0.07754387,167.5117187,184.5308684,8087.974786,47
999000,20.025372,19.249687,0,0,-100.408936,457.74207,62.174522,497.845,-82.826126,456.96237,62.385696,498.5397,-84.001625,458.14905,62.46957,500.37506,-80.550385,0.066161916,0.03877977,0.39610556,0.023131313,0.026052741,0.05341442,0.6076088,0.000116635,0.12037438,0.24259095,3.2957788,0.007623989,22026.4668,0,0,490000,490,1000,0,1000,1000,4.927521278,1.027111012,7.521718633,-1.301190225,4927.521278,113.1353831,5120.573778,4781.785122,-0.37666163,0.7005141,0.9979815,-0.99992114,10,4927.521278,16.84127961,0.017985212,0.095972109,166.7217489,183.6769858,8271.656519,48
999000,23.561516,22.883854,0,0,-64.52951,461.7185,30.95142,496.95886,238.84824,462.14365,31.12084,500.1574,235.98097,461.9295,32.473675,508.8621,227.68602,0.06800394,0.05683089,0.49973723,0.011608308,0.048311673,0.21559812,3.0219815,0.000102819,0.16100466,0.50071687,5.4908733,0.001992466,22026.4668,0,0,500000,500,1000,0,1000,1000,5.084488541,1.012364744,7.514161711,-1.212913542,5084.488541,87.30086767,5196.242753,4933.24939,-0.38392305,0.69342154,0.99865484,-0.99996006,10,5084.488541,15.0170298,0.014148204,0.104140615,140.2158015,155.3511201,8427.012834,49
